BoroCode,Program,RackType,Latitude,Longitude,FEMAFldz,HrcEvac
1,Bike Racks,U Rack,40.76392,-73.956794,X,6
3,Bike Racks,Large Hoop,40.702817,-73.929542,X,0
1,Bike Racks,U Rack,40.775258,-73.981985,X,0
1,Bike Racks,U Rack,40.739874,-73.993114,X,0
3,Bike Racks,Large Hoop,40.647599,-73.883569,X,3
1,Bike Racks,Small Hoop,40.838948,-73.941096,X,0
1,Bike Racks,Small Hoop,40.779892,-73.955398,X,0
3,Bike Racks,Large Hoop,40.640442,-73.986385,X,0
4,Bike Racks,Small Hoop,40.749515,-73.862923,X,0
1,Bike Racks,Large Hoop,40.798417,-73.933502,X,3
3,Bike Racks,U Rack,40.616018,-73.955523,X,5
1,Bike Racks,Large Hoop,40.840567,-73.942995,X,0
1,Bike Racks,U Rack,40.724447,-74.003036,X,2
1,Bike Racks,Small Hoop,40.77984,-73.977166,X,0
4,Bike Racks,Small Hoop,40.745474,-73.905642,X,0
2,Bike Racks,U Rack,40.812432,-73.902781,X,6
3,Bike Corral,Bike Corral,40.67976,-73.978127,X,0
3,Bike Racks,Large Hoop,40.713292,-73.95653,X,5
3,Bike Racks,Large Hoop,40.633704,-73.995038,X,0
1,Bike Racks,U Rack,40.791137,-73.939865,AE,2
3,Bike Racks,U Rack,40.678701,-73.97344,X,0
1,Bike Racks,U Rack,40.722287,-73.981941,X,3
4,Bike Racks,Small Hoop,40.750341,-73.878127,X,0
3,Bike Racks,U Rack,40.716594,-73.954707,X,3
1,Bike Racks,U Rack,40.748778,-73.99952,X,5
3,Bike Racks,Large Hoop,40.705746,-73.921644,X,6
3,Bike Racks,Large Hoop,40.70247,-73.98711,X,4
1,Bike Racks,U Rack,40.734815,-73.988534,X,0
1,Bike Racks,Large Hoop,40.819529,-73.94403,X,6
1,Bike Racks,Small Hoop,40.775924,-73.979749,X,0
1,Bike Racks,Wave Rack,40.737481,-73.981321,X,5
1,Bike Racks,U Rack,40.843069,-73.93931,X,0
3,Bike Racks,Small Hoop,40.678085,-73.968598,X,0
1,Bike Racks,U Rack,40.727358,-73.999637,X,5
1,Bike Racks,U Rack,40.736002,-74.001557,X,5
1,Bike Racks,U Rack,40.798343,-73.937032,X,4
3,Bike Racks,Small Hoop,40.66752325,-73.98093148,X,0
3,Bike Racks,U Rack,40.660611,-73.961969,X,0
1,Bike Racks,U Rack,40.719082,-74.004548,X,3
3,Bike Racks,Large Hoop,40.634613,-74.003139,X,0
1,Bike Racks,Wave Rack,40.806783,-73.955627,X,0
3,Bike Racks,U Rack,40.673497,-73.93595,X,0
4,Bike Racks,Large Hoop,40.721117,-73.811473,X,0
3,Bike Racks,U Rack,40.680947,-74.008476,AE,1
3,Bike Racks,Large Hoop,40.609369,-73.968751,X,6
1,Bike Racks,Small Hoop,40.79937,-73.938833,X,4
1,Bike Racks,U Rack,40.715486,-74.010748,X,2
3,Bike Racks,Large Hoop,40.683975,-73.999423,X,0
1,Bike Racks,Large Hoop,40.788735,-73.976376,X,0
1,Bike Racks,Large Hoop,40.787056,-73.949983,X,0
1,Bike Racks,U Rack,40.744802,-74.006637,X,1
3,Bike Racks,U Rack,40.710147,-73.963203,X,0
1,Bike Corral,Bike Corral,40.78485,-73.935043,X,5
4,Bike Racks,Small Hoop,40.747099,-73.892197,X,0
3,Bike Racks,U Rack,40.725914,-73.941852,X,4
1,Bike Racks,Small Hoop,40.791884,-73.968104,X,0
3,Bike Racks,Wave Rack,40.6835762,-73.97560907,X,0
3,Bike Racks,Small Hoop,40.66075,-73.960927,X,0
1,Bike Racks,Small Hoop,40.774812,-73.951029,X,0
3,Bike Racks,Large Hoop,40.639912,-74.012039,X,0
3,Bike Racks,U Rack,40.67338,-73.950409,X,0
1,Bike Corral,Bike Corral,40.853895,-73.926791,X,0
3,Bike Racks,Large Hoop,40.640577,-74.015125,X,0
1,Bike Racks,U Rack,40.798701,-73.969076,X,0
1,Bike Racks,U Rack,40.731926,-74.003652,X,4
3,Bike Racks,Large Hoop,40.686741,-73.869248,X,0
1,Bike Racks,Large Hoop,40.737039,-73.998325,X,5
3,Bike Racks,Wave Rack,40.722593,-73.948324,X,4
3,Bike Racks,Large Hoop,40.672685,-73.873031,X,4
1,Bike Racks,Large Hoop,40.755288,-73.983665,X,0
4,Bike Racks,U Rack,40.765778,-73.930456,X,2
1,Bike Racks,Small Hoop,40.866839,-73.923856,X,6
1,Bike Racks,Large Hoop,40.70467,-74.0116,X,1
3,Bike Corral,Bike Corral,40.715821,-73.961981,X,0
3,Bike Racks,Wave Rack,40.675783,-73.871111,X,5
4,Bike Racks,Small Hoop,40.74974,-73.887103,X,0
3,Bike Racks,U Rack,40.683104,-73.992855,X,4
1,Bike Racks,U Rack,40.740019,-73.993465,X,0
3,Bike Racks,U Rack,40.668107,-73.987447,X,0
3,Bike Racks,U Rack,40.687675,-73.993265,X,4
3,Bike Racks,U Rack,40.673609,-73.967285,X,0
1,Bike Racks,U Rack,40.745954,-73.994031,X,0
4,Bike Racks,U Rack,40.742892,-73.918362,X,0
3,Bike Racks,Large Hoop,40.640849,-74.004085,X,0
1,Bike Racks,U Rack,40.762049,-73.990134,X,0
3,Bike Racks,Large Hoop,40.614451,-73.973957,X,0
3,Bike Racks,Large Hoop,40.682163,-73.909296,X,0
1,Bike Racks,U Rack,40.727271,-74.001768,X,5
4,Bike Racks,U Rack,40.582385,-73.828567,X,1
1,Bike Racks,Wave Rack,40.805738,-73.966565,X,0
3,Bike Racks,Large Hoop,40.675443,-73.871152,X,5
1,Bike Racks,Large Hoop,40.81137,-73.942381,X,6
1,Bike Racks,Wave Rack,40.733946,-74.004729,X,5
2,Bike Racks,Large Hoop,40.860326,-73.90256,X,0
1,Bike Racks,Small Hoop,40.867497,-73.921188,X,4
1,Bike Racks,U Rack,40.803302,-73.963742,X,0
3,Bike Racks,Large Hoop,40.669088,-73.914353,X,6
1,Bike Racks,Wave Rack,40.777887,-73.97859,X,0
3,Bike Racks,Large Hoop,40.640988,-74.007332,X,0
4,Bike Racks,U Rack,40.758036,-73.829273,X,0
3,Bike Racks,Large Hoop,40.722874,-73.935852,X,0
3,Bike Racks,U Rack,40.678978,-73.982821,X,5
1,Bike Corral,Bike Corral,40.73907,-73.97792,X,4
3,Bike Racks,Small Hoop,40.651352,-73.949711,X,0
3,Bike Racks,U Rack,40.680977,-73.971501,X,0
3,Bike Racks,Small Hoop,40.680957,-73.97508,X,0
3,Bike Racks,Large Hoop,40.665497,-73.909755,X,6
3,Bike Racks,U Rack,40.701914,-73.942393,X,4
4,Bike Racks,Small Hoop,40.749421,-73.88691,X,0
3,Bike Racks,Large Hoop,40.684435,-73.935401,X,0
3,Bike Racks,U Rack,40.683481,-73.967163,X,0
3,Bike Racks,Large Hoop,40.645642,-73.998898,X,0
3,Bike Racks,Large Hoop,40.673082,-73.87022,X,4
1,Bike Racks,Small Hoop,40.820329,-73.955118,X,0
3,Bike Racks,Wave Rack,40.576087,-73.990217,AE,1
1,Bike Racks,Small Hoop,40.864767,-73.926657,X,3
3,Bike Racks,Large Hoop,40.679572,-73.968281,X,0
3,Bike Racks,U Rack,40.667876,-73.953397,X,0
4,Bike Racks,Small Hoop,40.747566,-73.886703,X,0
3,Bike Racks,U Rack,40.680929,-73.975704,X,0
3,Bike Racks,Large Hoop,40.635178,-74.009784,X,0
1,Bike Racks,Large Hoop,40.804786,-73.951587,X,6
1,Bike Racks,U Rack,40.724948,-73.978134,AE,1
1,Bike Racks,Small Hoop,40.813161,-73.938839,X,4
1,Bike Racks,Large Hoop,40.765717,-73.95444,X,3
3,Bike Racks,U Rack,40.703471,-73.986684,X,2
1,Bike Racks,U Rack,40.737863,-73.9879,X,0
3,Bike Racks,Large Hoop,40.715484,-73.964537,X,0
3,Bike Racks,Large Hoop,40.671942,-73.907356,X,0
1,Bike Racks,Large Hoop,40.72598,-73.977916,AE,1
3,Bike Racks,U Rack,40.707032,-73.966728,X,0
4,Bike Racks,Large Hoop,40.758264,-73.768513,X,0
4,Bike Racks,Large Hoop,40.720503,-73.842454,X,0
4,Bike Racks,U Rack,40.735432,-73.747923,X,0
1,Bike Racks,Small Hoop,40.866062,-73.927803,X,5
4,Bike Racks,U Rack,40.755861,-73.912528,X,0
3,Bike Racks,Small Hoop,40.622488,-74.031552,X,0
1,Bike Racks,Large Hoop,40.822254,-73.938828,X,5
1,Bike Racks,Undetermined,40.74380689,-73.99276275,X,0
3,Bike Racks,Large Hoop,40.679094,-73.870979,X,0
1,Bike Corral,Bike Corral,40.762227,-73.986207,X,0
4,Bike Racks,Wave Rack,40.774726,-73.913275,X,0
3,Bike Corral,Bike Corral,40.680722,-73.974315,X,0
1,Bike Racks,U Rack,40.723848,-73.98818,X,0
1,Bike Racks,U Rack,40.715722,-74.003054,X,5
3,Bike Racks,U Rack,40.623369,-73.917552,X,2
1,Bike Racks,U Rack,40.721078,-74.010074,X,1
3,Bike Racks,Large Hoop,40.663819,-73.990987,X,0
3,Bike Racks,Small Hoop,40.645531,-73.957962,X,0
1,Bike Racks,U Rack,40.739639,-73.998026,X,6
4,Bike Racks,Small Hoop,40.57898,-73.849664,X,1
3,Bike Racks,U Rack,40.689361,-73.992454,X,0
3,Bike Racks,Large Hoop,40.671907,-73.895271,X,0
1,Bike Racks,Large Hoop,40.728148,-73.983057,X,4
3,Bike Racks,Large Hoop,40.661407,-73.996826,X,0
4,Bike Racks,Large Hoop,40.713714,-73.830005,X,0
3,Bike Racks,Small Hoop,40.651139,-73.945666,X,0
2,Bike Racks,U Rack,40.846673,-73.831934,X,0
2,Bike Racks,U Rack,40.845906,-73.901811,X,0
4,Bike Racks,U Rack,40.753624,-73.92359,X,0
1,Bike Racks,Large Hoop,40.72656,-74.006519,X,3
1,Bike Racks,U Rack,40.744817,-74.002406,X,4
3,Bike Racks,Large Hoop,40.617336,-74.030472,X,0
1,Bike Racks,Wave Rack,40.736109,-73.996132,X,5
1,Bike Racks,Small Hoop,40.776901,-73.946558,X,6
1,Bike Racks,U Rack,40.819559,-73.937044,X,3
2,Bike Racks,U Rack,40.854624,-73.867807,X,0
3,Bike Racks,U Rack,40.671933,-73.984114,X,5
4,Bike Racks,U Rack,40.743318,-73.918005,X,0
3,Bike Racks,Large Hoop,40.716091,-73.95927,X,6
3,Bike Racks,Large Hoop,40.673193,-73.868743,X,4
4,Bike Racks,Small Hoop,40.748014,-73.878669,X,0
1,Bike Racks,Small Hoop,40.78291,-73.978374,X,0
1,Bike Racks,Small Hoop,40.793822,-73.970426,X,0
2,Bike Racks,U Rack,40.841136,-73.843443,X,6
1,Bike Racks,U Rack,40.797673,-73.939143,X,4
3,Bike Racks,U Rack,40.665378,-73.982974,X,0
3,Bike Racks,U Rack,40.687632,-73.99261,X,0
4,Bike Racks,Small Hoop,40.748694,-73.874431,X,0
4,Bike Racks,Small Hoop,40.74809,-73.878473,X,0
3,Bike Racks,Large Hoop,40.640647,-73.965322,X,0
3,Bike Racks,Large Hoop,40.641557,-74.003137,X,0
3,Bike Racks,U Rack,40.669094,-73.989471,X,0
3,Bike Corral,Bike Corral,40.656992,-73.98351,X,0
1,Bike Racks,U Rack,40.801583,-73.948419,X,5
3,Bike Racks,U Rack,40.707429,-73.954875,X,6
1,Bike Corral,Bike Corral,40.714272,-74.003325,X,4
1,Bike Racks,U Rack,40.742982,-74.000315,X,4
1,Bike Racks,U Rack,40.737175,-73.996211,X,6
3,Bike Racks,U Rack,40.689294,-73.992486,X,0
1,Bike Racks,U Rack,40.729588,-73.980405,X,2
2,Bike Racks,Large Hoop,40.835821,-73.921126,X,0
3,Bike Racks,Large Hoop,40.666597,-73.961328,X,0
1,Bike Racks,U Rack,40.763023,-73.989138,X,0
1,Bike Racks,U Rack,40.725074,-73.987289,X,0
3,Bike Racks,Large Hoop,40.682087,-73.877509,X,0
3,Bike Racks,U Rack,40.660641,-73.961839,X,0
1,Bike Racks,Large Hoop,40.707821,-74.00327,AE,1
1,Bike Racks,Wave Rack,40.767495,-73.984505,X,0
3,Bike Racks,Large Hoop,40.684501,-73.876189,X,0
3,Bike Racks,Small Hoop,40.665037,-73.983256,X,0
1,Bike Racks,U Rack,40.773742,-73.981343,X,0
4,Bike Racks,U Rack,40.739495,-73.920543,X,0
3,Bike Racks,U Rack,40.724298,-73.941365,X,6
3,Bike Racks,Large Hoop,40.672664,-73.881513,X,5
1,Bike Racks,U Rack,40.788029,-73.971684,X,0
3,Bike Racks,Small Hoop,40.711647,-73.944559,X,0
3,Bike Racks,Large Hoop,40.63978,-73.967471,X,0
3,Bike Racks,U Rack,40.721424,-73.942409,X,0
1,Bike Corral,Bike Corral,40.759236,-73.992336,X,6
3,Bike Racks,Large Hoop,40.640786,-73.966176,X,0
1,Bike Racks,U Rack,40.723149,-73.994025,X,0
1,Bike Racks,U Rack,40.744954,-74.002307,X,4
3,Bike Racks,Small Hoop,40.653435,-73.930433,X,6
1,Bike Racks,Large Hoop,40.752414,-73.984114,X,0
3,Bike Racks,U Rack,40.72373,-73.941394,X,5
1,Bike Racks,Wave Rack,40.745458,-73.980511,X,0
1,Bike Racks,U Rack,40.72058,-74.003027,X,2
1,Bike Racks,U Rack,40.841861,-73.941466,X,0
1,Bike Corral,Bike Corral,40.755909,-73.988785,X,0
1,Bike Racks,U Rack,40.755486,-73.977856,X,0
2,Bike Racks,Large Hoop,40.859272,-73.903478,X,0
1,Bike Corral,Bike Corral,40.784517,-73.935388,X,5
3,Bike Racks,U Rack,40.689223,-73.969129,X,0
3,Bike Racks,Large Hoop,40.638045,-73.988875,X,0
1,Bike Racks,U Rack,40.729587,-73.978594,X,2
1,Bike Racks,U Rack,40.746138,-73.981055,X,0
3,Bike Racks,U Rack,40.668528,-73.936791,X,0
1,Bike Racks,U Rack,40.735935,-73.993243,X,0
3,Bike Racks,U Rack,40.70097139,-73.94248777,X,5
1,Bike Racks,Small Hoop,40.857347,-73.932187,X,0
4,Bike Racks,Large Hoop,40.693943,-73.736741,X,0
3,Bike Racks,U Rack,40.663756,-73.98409,X,0
4,Bike Racks,Large Hoop,40.737211,-73.708417,X,0
3,Bike Racks,Large Hoop,40.633021,-73.995295,X,0
1,Bike Racks,U Rack,40.7344,-73.98999,X,0
3,Bike Racks,Large Hoop,40.720136,-73.962779,X,4
1,Bike Racks,Large Hoop,40.795617,-73.93584,AE,3
2,Bike Racks,U Rack,40.833834,-73.914767,X,0
3,Bike Racks,Large Hoop,40.629218,-73.998052,X,0
1,Bike Racks,U Rack,40.761254,-73.998141,X,1
3,Bike Racks,Large Hoop,40.714907,-73.952929,X,3
1,Bike Racks,U Rack,40.742528,-74.004075,X,4
3,Bike Racks,U Rack,40.643246,-74.012148,X,0
3,Bike Racks,Large Hoop,40.677197,-73.957377,X,0
3,Bike Racks,Large Hoop,40.704206,-73.933591,X,4
3,Bike Racks,U Rack,40.677054,-73.983479,X,4
2,Bike Racks,Small Hoop,40.809559,-73.922423,X,6
4,Bike Racks,Small Hoop,40.745398,-73.907298,X,0
3,Bike Racks,Large Hoop,40.69243,-73.910912,X,0
5,Bike Racks,U Rack,40.616894,-74.082206,X,0
4,Bike Racks,Small Hoop,40.74886,-73.871662,X,0
1,Bike Racks,U Rack,40.766506,-73.959914,X,0
3,Bike Racks,U Rack,40.70190218,-73.94403369,X,4
1,Bike Racks,U Rack,40.808337,-73.945237,X,6
3,Bike Racks,Large Hoop,40.678608,-73.888708,X,0
3,Bike Racks,U Rack,40.71276311,-73.96234062,X,0
1,Bike Racks,Small Hoop,40.838984,-73.941495,X,0
3,Bike Racks,U Rack,40.708461,-73.943314,X,0
1,Bike Racks,Wave Rack,40.731408,-73.994867,X,6
3,Bike Racks,U Rack,40.730212,-73.954819,X,4
4,Bike Racks,Small Hoop,40.746646,-73.891214,X,0
3,Bike Racks,Large Hoop,40.644182,-74.007595,X,0
3,Bike Racks,Small Hoop,40.650101,-73.960362,X,0
1,Bike Corral,Bike Corral,40.740471,-74.005179,X,4
5,Bike Racks,U Rack,40.612855,-74.125251,X,0
3,Bike Racks,Large Hoop,40.63364,-73.993661,X,0
1,Bike Racks,U Rack,40.772582,-73.946617,X,0
1,Bike Racks,Small Hoop,40.775076,-73.94761,X,0
4,Bike Racks,U Rack,40.728143,-73.863675,X,0
1,Bike Racks,Small Hoop,40.864661,-73.919138,X,4
3,Bike Racks,Wave Rack,40.7123497,-73.943862,X,0
4,Bike Racks,U Rack,40.713645,-73.82603,X,0
3,Bike Racks,Large Hoop,40.654745,-73.961767,X,0
3,Bike Racks,Large Hoop,40.672024,-73.962562,X,0
4,Bike Racks,Small Hoop,40.749244,-73.889615,X,0
1,Bike Racks,Large Hoop,40.708205,-74.012756,X,2
3,Bike Racks,Large Hoop,40.631163,-73.996038,X,0
1,Bike Racks,U Rack,40.72321,-73.976678,X,1
1,Bike Racks,Large Hoop,40.758704,-73.975533,X,0
3,Bike Racks,Large Hoop,40.719496,-73.962718,X,2
3,Bike Racks,Large Hoop,40.694875,-73.985974,X,0
3,Bike Racks,Large Hoop,40.598709,-73.941474,X,3
3,Bike Racks,U Rack,40.677316,-73.990989,AE,1
3,Bike Racks,Large Hoop,40.65852,-73.886067,X,3
1,Bike Racks,U Rack,40.72700269,-73.98370084,X,4
1,Bike Racks,Large Hoop,40.729767,-73.991258,X,0
3,Bike Racks,Small Hoop,40.680189,-73.974519,X,0
3,Bike Racks,Large Hoop,40.608996,-73.97209,X,6
4,Bike Racks,Large Hoop,40.713449,-73.828507,X,0
3,Bike Racks,U Rack,40.673288,-73.98245,X,0
1,Bike Racks,Wave Rack,40.724104,-73.986232,X,5
1,Bike Racks,U Rack,40.762906,-73.981581,X,0
3,Bike Racks,U Rack,40.68680072,-73.97886109,X,0
3,Bike Racks,U Rack,40.684112,-73.978674,X,0
3,Bike Racks,Small Hoop,40.671963,-73.977458,X,0
1,Bike Racks,Large Hoop,40.74012205,-74.00241035,X,4
3,Bike Racks,U Rack,40.655754,-74.003887,X,3
3,Bike Racks,U Rack,40.68687,-73.977132,X,0
1,Bike Racks,U Rack,40.788008,-73.974661,X,0
3,Bike Racks,Wave Rack,40.686039,-73.973337,X,0
1,Bike Racks,U Rack,40.741415,-73.991471,X,0
2,Bike Racks,Large Hoop,40.88556,-73.900526,X,4
3,Bike Corral,Bike Corral,40.720935,-73.956615,X,4
1,Bike Racks,Large Hoop,40.793847,-73.937128,AE,3
1,Bike Racks,Large Hoop,40.798595,-73.953134,X,6
4,Bike Racks,Small Hoop,40.749307,-73.889972,X,0
3,Bike Racks,Large Hoop,40.73526,-73.958402,X,2
3,Bike Racks,Large Hoop,40.718536,-73.963759,X,1
1,Bike Corral,Bike Corral,40.784548,-73.935412,X,5
4,Bike Racks,U Rack,40.762292,-73.770234,X,0
1,Bike Racks,U Rack,40.752984,-73.989575,X,0
3,Bike Racks,Wave Rack,40.678271,-74.013948,X,1
1,Bike Corral,Bike Corral,40.718135,-73.993071,X,0
1,Bike Racks,Large Hoop,40.756406,-73.991945,X,0
2,Bike Racks,Small Hoop,40.885684,-73.910401,X,0
5,Bike Corral,Bike Corral,40.63678,-74.076449,X,6
3,Bike Racks,Small Hoop,40.634629,-74.026412,X,0
1,Bike Racks,U Rack,40.723411,-73.985354,X,5
4,Bike Racks,U Rack,40.5821,-73.836749,AE,1
3,Bike Racks,Large Hoop,40.715539,-73.951939,AE,3
1,Bike Racks,U Rack,40.729868,-74.007008,X,3
1,Bike Racks,Wave Rack,40.739979,-73.983942,X,6
3,Bike Racks,U Rack,40.68688,-73.990431,X,5
1,Bike Racks,U Rack,40.815914,-73.939697,X,4
4,Bike Racks,U Rack,40.743611,-73.924564,X,0
4,Bike Racks,Small Hoop,40.748613,-73.884039,X,0
3,Bike Racks,Large Hoop,40.63616,-73.994879,X,0
3,Bike Racks,Large Hoop,40.647549,-73.973658,X,0
1,Bike Racks,U Rack,40.730226,-73.999171,X,5
3,Bike Racks,Large Hoop,40.644949,-74.013962,X,0
3,Bike Racks,U Rack,40.590559,-73.970656,X,3
1,Bike Racks,U Rack,40.72325373,-74.00950822,X,2
3,Bike Racks,Large Hoop,40.70778,-73.955902,X,6
2,Bike Racks,Large Hoop,40.880147,-73.883587,X,0
1,Bike Racks,Large Hoop,40.773724,-73.982415,X,0
1,Bike Racks,Small Hoop,40.77259,-73.952667,X,0
3,Bike Racks,U Rack,40.716793,-73.963564,X,5
4,Bike Racks,U Rack,40.741655,-73.907759,X,0
1,Bike Racks,Wave Rack,40.77849623,-73.95298456,X,0
1,Bike Racks,U Rack,40.71047862,-73.99494423,X,2
1,Bike Racks,Wave Rack,40.721423,-73.997993,X,6
2,Bike Racks,U Rack,40.826047,-73.878894,X,5
3,Bike Racks,Large Hoop,40.709009,-73.956032,X,6
3,Bike Racks,U Rack,40.68979,-73.979139,X,0
1,Bike Racks,Large Hoop,40.806797,-73.949709,X,6
1,Bike Racks,U Rack,40.758345,-73.976859,X,0
4,Bike Racks,Small Hoop,40.749069,-73.892765,X,0
1,Bike Racks,U Rack,40.719918,-74.000251,X,4
3,Bike Racks,U Rack,40.686185,-73.994217,X,6
2,Bike Racks,U Rack,40.817284,-73.916082,X,6
3,Bike Racks,Large Hoop,40.644247,-74.004133,X,0
3,Bike Racks,Large Hoop,40.690875,-73.924354,X,0
1,Bike Racks,U Rack,40.729919,-73.987975,X,0
3,Bike Racks,Large Hoop,40.711697,-73.959276,X,0
1,Bike Racks,U Rack,40.73532,-74.001945,X,5
3,Bike Racks,U Rack,40.693101,-73.970499,X,0
2,Bike Racks,U Rack,40.843108,-73.903379,X,0
2,Bike Racks,U Rack,40.817927,-73.924483,X,5
1,Bike Racks,U Rack,40.843671,-73.937739,X,0
3,Bike Racks,Large Hoop,40.673415,-73.875798,X,4
5,Bike Racks,U Rack,40.600285,-74.09165,X,0
1,Bike Racks,U Rack,40.72378471,-73.98774512,X,6
3,Bike Racks,Large Hoop,40.702092,-73.923688,X,0
3,Bike Racks,Large Hoop,40.692733,-73.921131,X,0
3,Bike Racks,Small Hoop,40.628733,-74.028988,X,0
3,Bike Racks,U Rack,40.68385,-73.981169,X,5
1,Bike Racks,Small Hoop,40.85195,-73.931684,X,0
1,Bike Racks,Small Hoop,40.784178,-73.949926,X,3
1,Bike Racks,Small Hoop,40.775739,-73.958222,X,0
1,Bike Racks,U Rack,40.743757,-73.979701,X,6
3,Bike Racks,U Rack,40.686867,-73.977135,X,0
4,Bike Racks,Small Hoop,40.749604,-73.883281,X,0
1,Bike Racks,U Rack,40.7252717,-73.99251158,X,0
1,Bike Racks,U Rack,40.78451342,-73.95771252,X,0
1,Bike Racks,Small Hoop,40.773897,-73.959799,X,0
1,Bike Racks,U Rack,40.72959,-73.980853,X,2
3,Bike Racks,Large Hoop,40.69453,-73.910934,X,0
3,Bike Racks,Large Hoop,40.721996,-73.957879,X,3
3,Bike Racks,Large Hoop,40.638594,-73.988884,X,0
5,Bike Racks,U Rack,40.641329,-74.077897,X,0
1,Bike Racks,U Rack,40.718818,-73.989608,X,0
3,Bike Racks,Large Hoop,40.634302,-73.992772,X,0
1,Bike Racks,Small Hoop,40.8298,-73.947783,X,0
1,Bike Racks,Small Hoop,40.767461,-73.964261,X,0
3,Bike Racks,U Rack,40.70609983,-73.950225,X,4
1,Bike Racks,Large Hoop,40.706879,-74.007056,AE,1
1,Bike Racks,Small Hoop,40.86212,-73.925196,X,3
1,Bike Racks,U Rack,40.737656,-73.997736,X,6
3,Bike Racks,Large Hoop,40.666528,-73.942397,X,0
2,Bike Racks,U Rack,40.831473,-73.910212,X,5
3,Bike Racks,U Rack,40.70832398,-73.95803699,X,0
1,Bike Racks,U Rack,40.7684,-73.985504,X,0
3,Bike Racks,Small Hoop,40.664663,-73.990191,X,0
4,Bike Racks,Large Hoop,40.724591,-73.778936,X,0
3,Bike Racks,Small Hoop,40.64926,-73.963737,X,0
4,Bike Racks,Wave Rack,40.758736,-73.829716,X,0
4,Bike Racks,U Rack,40.747053,-73.889989,X,0
4,Bike Racks,U Rack,40.766907,-73.912446,X,0
3,Bike Racks,Large Hoop,40.638976,-73.971807,X,0
4,Bike Racks,Large Hoop,40.721203,-73.855015,X,0
4,Bike Racks,Small Hoop,40.749388,-73.86281,X,0
3,Bike Racks,U Rack,40.676054,-74.014511,AE,1
1,Bike Racks,U Rack,40.781583,-73.979341,X,0
1,Bike Racks,U Rack,40.763166,-73.980584,X,0
3,Bike Racks,Large Hoop,40.666575,-73.876358,X,4
4,Bike Racks,Large Hoop,40.721123,-73.811476,X,0
3,Bike Racks,Large Hoop,40.698766,-73.919153,X,0
2,Bike Racks,Large Hoop,40.811186,-73.855628,X,3
3,Bike Racks,Wave Rack,40.68032,-74.001889,X,0
1,Bike Racks,Wave Rack,40.74232,-73.99165,X,0
3,Bike Racks,Large Hoop,40.71106,-73.953414,X,4
1,Bike Racks,U Rack,40.731457,-73.989061,X,0
1,Bike Racks,U Rack,40.724766,-73.994813,X,0
3,Bike Racks,U Rack,40.685138,-73.991606,X,4
1,Bike Racks,U Rack,40.757804,-73.985041,X,0
1,Bike Racks,U Rack,40.761311,-73.977848,X,0
3,Bike Racks,U Rack,40.693239,-73.967259,X,0
1,Bike Racks,Large Hoop,40.800345,-73.940281,X,4
3,Bike Racks,U Rack,40.625155,-73.962147,X,0
4,Bike Racks,U Rack,40.74611,-73.916127,X,0
1,Bike Racks,Large Hoop,40.818559,-73.945165,X,6
1,Bike Racks,Small Hoop,40.785054,-73.955859,X,0
3,Bike Racks,Small Hoop,40.639791,-74.015942,X,0
3,Bike Racks,Large Hoop,40.629038,-73.947781,X,5
3,Bike Racks,U Rack,40.664592,-73.953571,X,0
1,Bike Racks,Large Hoop,40.790455,-73.947916,X,3
3,Bike Racks,U Rack,40.710703,-73.950974,X,6
1,Bike Racks,Small Hoop,40.865216,-73.92132,X,4
3,Bike Racks,Large Hoop,40.681834,-73.972102,X,0
1,Bike Racks,Wave Rack,40.727702,-74.005566,X,3
1,Bike Racks,Large Hoop,40.747048,-73.983574,X,0
3,Bike Racks,Large Hoop,40.717744,-73.964578,X,3
1,Bike Racks,U Rack,40.730397,-73.983123,X,4
2,Bike Racks,Large Hoop,40.862515,-73.901119,X,0
1,Bike Racks,Large Hoop,40.729868,-74.007007,X,3
4,Bike Racks,U Rack,40.756094,-73.92398,X,0
3,Bike Racks,Small Hoop,40.673089,-73.983144,X,5
1,Bike Racks,U Rack,40.727445,-73.984834,X,4
1,Bike Racks,U Rack,40.801551,-73.949861,X,5
1,Bike Racks,U Rack,40.723694,-73.988292,X,0
1,Bike Racks,U Rack,40.722042,-73.989201,X,0
3,Bike Racks,Large Hoop,40.653765,-74.004788,X,6
1,Bike Racks,Small Hoop,40.864714,-73.922678,X,3
1,Bike Racks,Wave Rack,40.768521,-73.95149,X,2
3,Bike Racks,Small Hoop,40.636968,-73.952198,X,5
1,Bike Racks,Large Hoop,40.759138,-73.970754,X,0
1,Bike Racks,Wave Rack,40.793931,-73.949158,X,4
1,Bike Racks,Wave Rack,40.758833,-73.965488,X,0
3,Bike Racks,Large Hoop,40.637881,-74.007174,X,0
3,Bike Racks,U Rack,40.670134,-73.985633,X,0
3,Bike Racks,Small Hoop,40.670206,-73.985334,X,0
3,Bike Racks,Large Hoop,40.679498,-73.934281,X,0
3,Bike Racks,Wave Rack,40.689622,-73.97174,X,0
1,Bike Racks,U Rack,40.738655,-73.987337,X,0
3,Bike Racks,U Rack,40.714118,-73.957747,X,5
1,Bike Racks,U Rack,40.739492,-74.001709,X,5
3,Bike Racks,U Rack,40.682189,-73.996054,X,0
3,Bike Racks,Large Hoop,40.63395,-73.993446,X,0
3,Bike Racks,U Rack,40.667106,-73.956457,X,0
1,Bike Racks,U Rack,40.725055,-73.978238,AE,1
