Unnamed: 0,BoroCode,Latitude,Longitude,HrcEvac,Program_Bike Racks,RackType_DOT Sled (Black),RackType_GFI Sled (Silver - Right),RackType_GFI Sled (Silver),RackType_Large Hoop,RackType_Opal Rack (Parks),RackType_Other DOT,RackType_Other Non-DOT,RackType_Small Hoop,RackType_Staple (Parks),RackType_U Rack,RackType_U Rack (DOT),RackType_Undetermined,RackType_Wave Rack,RackType_Wave Rack (Non DOT),RackType_Wave Rack (Non-DOT),RackType_Wave Rack (Parks),FEMAFldz_AE,FEMAFldz_VE,FEMAFldz_X,Cluster
32668,1,40.797998,-73.969121,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32669,4,40.69244446,-73.85937359,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32670,3,40.678812,-73.986798,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32671,5,40.611718,-74.085325,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
32672,2,40.884516,-73.831973,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32673,4,40.701792,-73.88204,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32674,1,40.72747256,-74.00539039,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32675,3,40.615942,-73.92967,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32676,2,40.879985,-73.876416,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32677,2,40.816436,-73.864607,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32678,3,40.648218,-74.018584,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32679,1,40.725549,-74.005935,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32680,4,40.702234,-73.809129,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32681,2,40.88098223,-73.90882119,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32682,5,40.630297,-74.105941,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
32683,3,40.692213,-73.914946,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32684,3,40.698367,-73.992657,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32685,2,40.859682,-73.892958,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32686,3,40.646194,-73.998641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32687,2,40.86267739,-73.90368857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32688,1,40.70822006,-74.00472339,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32689,3,40.663895,-73.899432,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32690,3,40.611891,-73.944252,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32691,1,40.77756859,-73.9811661,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32692,3,40.61239013,-73.97885335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32693,3,40.618158,-73.959262,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32694,2,40.834405,-73.850554,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32695,4,40.67637469,-73.7411808,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32696,3,40.575082,-73.975631,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
32697,3,40.72496417,-73.95139509,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32698,2,40.83064,-73.89163,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32699,4,40.706317,-73.756258,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32700,1,40.736532,-73.984674,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32701,3,40.682491,-73.985637,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32702,3,40.72454836,-73.95129902,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32703,4,40.701713,-73.802377,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32704,4,40.743377,-73.941775,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32705,3,40.614257,-73.995215,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32706,3,40.590525,-73.970951,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32707,3,40.5803,-73.997185,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32708,1,40.785485,-73.942234,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32709,1,40.817229,-73.957387,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32710,4,40.684143,-73.83286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32711,3,40.677384,-73.886209,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32712,3,40.716926,-73.943019,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32713,5,40.586257,-74.100978,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
32714,4,40.726163,-73.894786,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32715,3,40.64032968,-73.96897411,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32716,2,40.865198,-73.887246,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32717,3,40.654765,-73.916781,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32718,1,40.782846,-73.949909,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32719,5,40.561984,-74.111778,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
32720,4,40.732162,-73.86671,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32721,1,40.8213,-73.938533,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32722,3,40.728377,-73.957829,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32723,3,40.635948,-74.008844,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32724,4,40.74269,-73.952546,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32725,3,40.673802,-73.883558,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32726,1,40.71946374,-73.99887225,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32727,4,40.748224,-73.863465,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32728,4,40.7688435,-73.91433652,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32729,4,40.69915516,-73.83308381,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32730,4,40.74939,-73.861507,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32731,3,40.695287,-73.996258,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32732,4,40.678713,-73.844538,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32733,2,40.852766,-73.789489,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32734,4,40.69952758,-73.83233211,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32735,4,40.758168,-73.874312,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32736,4,40.76526995,-73.91395964,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32737,1,40.72581283,-73.99423174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32738,3,40.577019,-73.981802,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
32739,2,40.82854331,-73.88088744,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32740,2,40.836014,-73.915914,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32741,3,40.625589,-73.959617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32742,2,40.837091,-73.88713,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32743,1,40.70328797,-74.01435922,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32744,4,40.71994284,-73.73290147,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32745,3,40.699297,-73.938574,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32746,4,40.746467,-73.917666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32747,1,40.7140595,-73.98052936,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32748,3,40.699129,-73.938731,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32749,3,40.68428747,-73.87014345,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32750,4,40.743562,-73.91962,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32751,3,40.619078,-73.922935,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32752,3,40.67658253,-73.97252689,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32753,4,40.76258897,-73.80428408,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32754,2,40.86541832,-73.86389514,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32755,1,40.742564,-73.977195,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32756,3,40.73494,-73.955128,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32757,3,40.691575,-73.94854,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32758,3,40.63826,-73.997966,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32759,3,40.610058,-73.984702,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32760,5,40.647096,-74.080331,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
32761,3,40.616461,-74.011847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32762,4,40.748214,-73.94286,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32763,3,40.683502,-73.943885,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32764,3,40.657177,-73.874441,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32765,2,40.850034,-73.905923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32766,2,40.846058,-73.920021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32767,3,40.677198,-73.957381,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32768,3,40.614681,-73.987681,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32769,4,40.7016,-73.765401,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32770,4,40.76461288,-73.88489014,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32771,3,40.708191,-73.942511,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32772,3,40.690551,-73.98341,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32773,3,40.70032906,-73.92112461,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32774,4,40.693773,-73.827436,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32775,4,40.697699,-73.792172,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32776,4,40.76761487,-73.91205796,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32777,2,40.806093,-73.837003,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32778,1,40.75069,-73.997876,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32779,3,40.717264,-73.949346,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32780,1,40.773167,-73.946448,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32781,4,40.677401,-73.826371,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32782,3,40.625709,-73.928107,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32783,3,40.69029291,-73.9917638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32784,4,40.770077,-73.904188,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32785,2,40.876221,-73.863075,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32786,3,40.685121,-73.97722,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32787,3,40.709762,-73.952651,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32788,4,40.788446,-73.81528,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32789,4,40.753195,-73.925965,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32790,4,40.715798,-73.901403,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32791,1,40.771419,-73.993778,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32792,4,40.60287834,-73.75316794,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32793,1,40.788837,-73.973549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32794,1,40.73675492,-73.98161204,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32795,1,40.76211746,-73.96336028,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32796,3,40.607304,-73.960922,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32797,2,40.8400793,-73.91748038,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32798,3,40.67888954,-73.97357385,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32799,1,40.81246,-73.95334,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32800,2,40.841305,-73.899069,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32801,2,40.84420344,-73.9145194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32802,4,40.753489,-73.926673,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32803,1,40.72017923,-74.00279737,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32804,4,40.761937,-73.925099,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32805,4,40.741888,-73.925954,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32806,3,40.575442,-73.981841,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
32807,1,40.732635,-74.0018886,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32808,4,40.743587,-73.918658,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32809,3,40.604291,-73.971661,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32810,3,40.679024,-73.925667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32811,4,40.658678,-73.767597,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32812,2,40.86522733,-73.89491036,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32813,1,40.739309,-74.009146,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32814,4,40.751985,-73.755801,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32815,4,40.6846731,-73.84480124,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32816,1,40.74985,-73.995577,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32817,3,40.64607,-73.99521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32818,3,40.614701,-73.994547,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32819,1,40.76286,-73.991507,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32820,4,40.760361,-73.829509,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32821,3,40.662505,-73.962866,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32822,1,40.737261,-74.001438,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32823,4,40.68663197,-73.8229768,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32824,4,40.76459206,-73.91633947,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32825,1,40.753919,-73.993452,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32826,1,40.818804,-73.944741,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32827,2,40.831352,-73.910301,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32828,4,40.67467928,-73.80396848,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32829,1,40.74073,-73.983619,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32830,4,40.747045,-73.952766,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
32831,4,40.69595363,-73.83844177,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32832,3,40.61868988,-73.93010481,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32833,2,40.821707,-73.86145,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32834,3,40.628995,-74.005462,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32835,4,40.75763044,-73.78306126,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32836,4,40.71492536,-73.903177,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32837,4,40.710192,-73.848846,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32838,3,40.59876537,-73.95917484,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32839,2,40.845646,-73.884182,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32840,1,40.78931,-73.97591,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32841,2,40.866357,-73.838559,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32842,4,40.75775617,-73.78922452,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32843,1,40.792357,-73.973705,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32844,4,40.75469,-73.923652,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32845,3,40.6143,-73.995172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32846,4,40.70096547,-73.89185473,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32847,3,40.620779,-73.992087,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32848,3,40.6181,-73.958656,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32849,4,40.684416,-73.770669,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32850,3,40.597092,-73.941351,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32851,3,40.612625,-74.033954,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
32852,1,40.72588925,-73.99198048,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32853,3,40.669426,-73.894384,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32854,4,40.7266881,-73.78882867,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32855,4,40.744303,-73.953657,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32856,4,40.67932106,-73.82085509,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32857,4,40.71054762,-73.79506538,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32858,1,40.747142,-73.989445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32859,1,40.77592,-73.955957,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32860,3,40.69624929,-73.94945776,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32861,1,40.78304518,-73.94784349,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32862,2,40.82851811,-73.8811603,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32863,3,40.619119,-73.923186,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32864,2,40.831394,-73.900247,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32865,1,40.786587,-73.974664,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32866,3,40.591717,-73.96082,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32867,2,40.853998,-73.90201,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32868,3,40.631992,-73.953733,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32869,3,40.729877,-73.958347,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32870,2,40.85543,-73.901527,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32871,3,40.58368305,-73.94454316,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32872,1,40.71055026,-74.01631191,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32873,4,40.757477,-73.93132,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
32874,3,40.59459469,-73.95754488,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32875,3,40.692714,-73.968643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32876,2,40.82381051,-73.89334501,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32877,3,40.715539,-73.951938,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32878,1,40.744334,-73.986624,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32879,3,40.688969,-73.960329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32880,3,40.699574,-73.992073,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32881,2,40.83202,-73.898815,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32882,1,40.845764,-73.938052,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32883,3,40.668954,-73.897569,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32884,2,40.849328,-73.787366,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32885,3,40.625174,-73.939393,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32886,1,40.70700528,-74.00519202,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
32887,4,40.788266,-73.81351,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
32888,2,40.878897,-73.873265,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32889,2,40.83986812,-73.91654345,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
32890,3,40.697656,-73.91212,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32891,2,40.816014,-73.810899,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32892,1,40.740066,-74.006129,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32893,1,40.732645,-73.983367,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
